Time,Hour,Source,Target,Volume_per_min,Capacity_per_min,VC_Ratio,Is_Transfer
05:00,5,ADM_EAL,ADM_SIL,41.274301666666666,350.0,0.1179265761904762,True
06:00,6,ADM_EAL,ADM_SIL,123.82290499999999,350.0,0.35377972857142853,True
07:00,7,ADM_EAL,ADM_SIL,330.19441333333333,350.0,0.9434126095238096,True
08:00,8,ADM_EAL,ADM_SIL,619.1145250000001,350.0,1.7688986428571432,True
09:00,9,ADM_EAL,ADM_SIL,371.468715,350.0,1.0613391857142855,True
10:00,10,ADM_EAL,ADM_SIL,206.37150833333334,350.0,0.589632880952381,True
11:00,11,ADM_EAL,ADM_SIL,165.09720666666666,350.0,0.4717063047619048,True
12:00,12,ADM_EAL,ADM_SIL,185.7343575,350.0,0.5306695928571428,True
13:00,13,ADM_EAL,ADM_SIL,185.7343575,350.0,0.5306695928571428,True
14:00,14,ADM_EAL,ADM_SIL,165.09720666666666,350.0,0.4717063047619048,True
15:00,15,ADM_EAL,ADM_SIL,185.7343575,350.0,0.5306695928571428,True
16:00,16,ADM_EAL,ADM_SIL,227.00865916666666,350.0,0.6485961690476191,True
17:00,17,ADM_EAL,ADM_SIL,330.19441333333333,350.0,0.9434126095238096,True
18:00,18,ADM_EAL,ADM_SIL,536.5659216666667,350.0,1.5330454904761905,True
19:00,19,ADM_EAL,ADM_SIL,247.64580999999998,350.0,0.7075594571428571,True
20:00,20,ADM_EAL,ADM_SIL,165.09720666666666,350.0,0.4717063047619048,True
21:00,21,ADM_EAL,ADM_SIL,144.46005583333334,350.0,0.4127430166666667,True
22:00,22,ADM_EAL,ADM_SIL,123.82290499999999,350.0,0.35377972857142853,True
23:00,23,ADM_EAL,ADM_SIL,82.54860333333333,350.0,0.2358531523809524,True
00:00,0,ADM_EAL,ADM_TWL,59.275758333333336,350.0,0.16935930952380954,True
01:00,1,ADM_EAL,ADM_TWL,11.855151666666666,350.0,0.0338718619047619,True
02:00,2,ADM_EAL,ADM_TWL,0.0,350.0,0.0,True
03:00,3,ADM_EAL,ADM_TWL,0.0,350.0,0.0,True
04:00,4,ADM_EAL,ADM_TWL,0.0,350.0,0.0,True
05:00,5,ADM_EAL,ADM_TWL,118.55151666666667,350.0,0.3387186190476191,True
06:00,6,ADM_EAL,ADM_TWL,355.65455,350.0,1.016155857142857,True
07:00,7,ADM_EAL,ADM_TWL,948.4121333333334,350.0,2.7097489523809526,True
08:00,8,ADM_EAL,ADM_TWL,1778.2727499999999,350.0,5.080779285714286,True
09:00,9,ADM_EAL,ADM_TWL,1066.96365,350.0,3.048467571428571,True
10:00,10,ADM_EAL,ADM_TWL,592.7575833333334,350.0,1.6935930952380955,True
11:00,11,ADM_EAL,ADM_TWL,474.2060666666667,350.0,1.3548744761904763,True
12:00,12,ADM_EAL,ADM_TWL,533.481825,350.0,1.5242337857142856,True
13:00,13,ADM_EAL,ADM_TWL,533.481825,350.0,1.5242337857142856,True
14:00,14,ADM_EAL,ADM_TWL,474.2060666666667,350.0,1.3548744761904763,True
15:00,15,ADM_EAL,ADM_TWL,533.481825,350.0,1.5242337857142856,True
16:00,16,ADM_EAL,ADM_TWL,652.0333416666667,350.0,1.862952404761905,True
17:00,17,ADM_EAL,ADM_TWL,948.4121333333334,350.0,2.7097489523809526,True
18:00,18,ADM_EAL,ADM_TWL,1541.1697166666668,350.0,4.403342047619048,True
19:00,19,ADM_EAL,ADM_TWL,711.3091,350.0,2.032311714285714,True
20:00,20,ADM_EAL,ADM_TWL,474.2060666666667,350.0,1.3548744761904763,True
21:00,21,ADM_EAL,ADM_TWL,414.93030833333336,350.0,1.1855151666666668,True
22:00,22,ADM_EAL,ADM_TWL,355.65455,350.0,1.016155857142857,True
23:00,23,ADM_EAL,ADM_TWL,237.10303333333334,350.0,0.6774372380952381,True
00:00,0,ADM_EAL,EXC_EAL,102.27640833333334,532.5714285714286,0.19204261221387697,False
01:00,1,ADM_EAL,EXC_EAL,20.455281666666668,511.80576631259487,0.039966883949043325,False
02:00,2,ADM_EAL,EXC_EAL,0.0,511.2052593133674,0.0,False
03:00,3,ADM_EAL,EXC_EAL,0.0,511.38669673055244,0.0,False
04:00,4,ADM_EAL,EXC_EAL,0.0,511.53087115872563,0.0,False
05:00,5,ADM_EAL,EXC_EAL,204.55281666666667,529.3675737830586,0.3864097968918946,False
06:00,6,ADM_EAL,EXC_EAL,613.65845,657.32729550053,0.9335660548414046,False
07:00,7,ADM_EAL,EXC_EAL,1636.4225333333334,766.880068288519,2.13387021126447,False
08:00,8,ADM_EAL,EXC_EAL,3068.2922499999995,791.810676940011,3.875032680611932,False
09:00,9,ADM_EAL,EXC_EAL,1840.97535,792.0325939339067,2.3243681688100137,False
10:00,10,ADM_EAL,EXC_EAL,1022.7640833333334,802.2106775726761,1.274932024624761,False
11:00,11,ADM_EAL,EXC_EAL,818.2112666666667,790.674365399281,1.0348271076848177,False
12:00,12,ADM_EAL,EXC_EAL,920.487675,813.4498991257566,1.1315849642237101,False
13:00,13,ADM_EAL,EXC_EAL,920.487675,785.0953206239169,1.1724533961920527,False
14:00,14,ADM_EAL,EXC_EAL,818.2112666666667,753.4101526004359,1.0860104072696208,False
15:00,15,ADM_EAL,EXC_EAL,920.487675,747.9320294966336,1.2307103302147633,False
16:00,16,ADM_EAL,EXC_EAL,1125.0404916666666,773.4015345268542,1.454665450534612,False
17:00,17,ADM_EAL,EXC_EAL,1636.4225333333334,822.5773546412785,1.9893843710868608,False
18:00,18,ADM_EAL,EXC_EAL,2659.1866166666664,819.197003394592,3.2460892870060776,False
19:00,19,ADM_EAL,EXC_EAL,1227.3169,819.4385468270818,1.49775343709696,False
20:00,20,ADM_EAL,EXC_EAL,818.2112666666667,812.8581411600279,1.0065855593191197,False
21:00,21,ADM_EAL,EXC_EAL,715.9348583333334,806.2672811059908,0.8879621871189606,False
22:00,22,ADM_EAL,EXC_EAL,613.65845,804.9079754601227,0.7623957877286586,False
23:00,23,ADM_EAL,EXC_EAL,409.10563333333334,728.3126787416587,0.5617170279668412,False
00:00,0,ADM_ISL,ADM_EAL,64.55399333333334,350.0,0.18443998095238096,True
01:00,1,ADM_ISL,ADM_EAL,12.910798666666668,350.0,0.0368879961904762,True
02:00,2,ADM_ISL,ADM_EAL,0.0,350.0,0.0,True
03:00,3,ADM_ISL,ADM_EAL,0.0,350.0,0.0,True
04:00,4,ADM_ISL,ADM_EAL,0.0,350.0,0.0,True
05:00,5,ADM_ISL,ADM_EAL,129.10798666666668,350.0,0.3688799619047619,True
06:00,6,ADM_ISL,ADM_EAL,387.32396,350.0,1.1066398857142856,True
07:00,7,ADM_ISL,ADM_EAL,1032.8638933333334,350.0,2.9510396952380953,True
08:00,8,ADM_ISL,ADM_EAL,1936.6198000000002,350.0,5.533199428571429,True
09:00,9,ADM_ISL,ADM_EAL,1161.97188,350.0,3.319919657142857,True
10:00,10,ADM_ISL,ADM_EAL,645.5399333333334,350.0,1.8443998095238097,True
11:00,11,ADM_ISL,ADM_EAL,516.4319466666667,350.0,1.4755198476190476,True
12:00,12,ADM_ISL,ADM_EAL,580.98594,350.0,1.6599598285714285,True
13:00,13,ADM_ISL,ADM_EAL,580.98594,350.0,1.6599598285714285,True
14:00,14,ADM_ISL,ADM_EAL,516.4319466666667,350.0,1.4755198476190476,True
15:00,15,ADM_ISL,ADM_EAL,580.98594,350.0,1.6599598285714285,True
16:00,16,ADM_ISL,ADM_EAL,710.0939266666667,350.0,2.0288397904761903,True
17:00,17,ADM_ISL,ADM_EAL,1032.8638933333334,350.0,2.9510396952380953,True
18:00,18,ADM_ISL,ADM_EAL,1678.4038266666669,350.0,4.795439504761905,True
19:00,19,ADM_ISL,ADM_EAL,774.64792,350.0,2.2132797714285712,True
20:00,20,ADM_ISL,ADM_EAL,516.4319466666667,350.0,1.4755198476190476,True
21:00,21,ADM_ISL,ADM_EAL,451.87795333333344,350.0,1.291079866666667,True
22:00,22,ADM_ISL,ADM_EAL,387.32396,350.0,1.1066398857142856,True
23:00,23,ADM_ISL,ADM_EAL,258.21597333333335,350.0,0.7377599238095238,True
00:00,0,ADM_ISL,ADM_SIL,20.480436666666666,350.0,0.058515533333333335,True
01:00,1,ADM_ISL,ADM_SIL,4.096087333333333,350.0,0.011703106666666666,True
02:00,2,ADM_ISL,ADM_SIL,0.0,350.0,0.0,True
03:00,3,ADM_ISL,ADM_SIL,0.0,350.0,0.0,True
04:00,4,ADM_ISL,ADM_SIL,0.0,350.0,0.0,True
05:00,5,ADM_ISL,ADM_SIL,40.96087333333333,350.0,0.11703106666666667,True
06:00,6,ADM_ISL,ADM_SIL,122.88262,350.0,0.3510932,True
07:00,7,ADM_ISL,ADM_SIL,327.68698666666666,350.0,0.9362485333333334,True
08:00,8,ADM_ISL,ADM_SIL,614.4131,350.0,1.755466,True
09:00,9,ADM_ISL,ADM_SIL,368.64786,350.0,1.0532796,True
10:00,10,ADM_ISL,ADM_SIL,204.80436666666668,350.0,0.5851553333333334,True
11:00,11,ADM_ISL,ADM_SIL,163.84349333333333,350.0,0.4681242666666667,True
12:00,12,ADM_ISL,ADM_SIL,184.32393,350.0,0.5266398,True
13:00,13,ADM_ISL,ADM_SIL,184.32393,350.0,0.5266398,True
14:00,14,ADM_ISL,ADM_SIL,163.84349333333333,350.0,0.4681242666666667,True
15:00,15,ADM_ISL,ADM_SIL,184.32393,350.0,0.5266398,True
16:00,16,ADM_ISL,ADM_SIL,225.28480333333334,350.0,0.6436708666666667,True
17:00,17,ADM_ISL,ADM_SIL,327.68698666666666,350.0,0.9362485333333334,True
18:00,18,ADM_ISL,ADM_SIL,532.4913533333333,350.0,1.5214038666666667,True
19:00,19,ADM_ISL,ADM_SIL,245.76524,350.0,0.7021864,True
20:00,20,ADM_ISL,ADM_SIL,163.84349333333333,350.0,0.4681242666666667,True
21:00,21,ADM_ISL,ADM_SIL,143.36305666666667,350.0,0.4096087333333333,True
22:00,22,ADM_ISL,ADM_SIL,122.88262,350.0,0.3510932,True
23:00,23,ADM_ISL,ADM_SIL,81.92174666666666,350.0,0.23406213333333334,True
00:00,0,ADM_ISL,ADM_TWL,73.87669833333334,350.0,0.21107628095238096,True
01:00,1,ADM_ISL,ADM_TWL,14.775339666666667,350.0,0.04221525619047619,True
02:00,2,ADM_ISL,ADM_TWL,0.0,350.0,0.0,True
03:00,3,ADM_ISL,ADM_TWL,0.0,350.0,0.0,True
04:00,4,ADM_ISL,ADM_TWL,0.0,350.0,0.0,True
05:00,5,ADM_ISL,ADM_TWL,147.75339666666667,350.0,0.4221525619047619,True
06:00,6,ADM_ISL,ADM_TWL,443.26018999999997,350.0,1.2664576857142855,True
07:00,7,ADM_ISL,ADM_TWL,1182.0271733333334,350.0,3.3772204952380953,True
08:00,8,ADM_ISL,ADM_TWL,2216.30095,350.0,6.332288428571428,True
09:00,9,ADM_ISL,ADM_TWL,1329.78057,350.0,3.799373057142857,True
10:00,10,ADM_ISL,ADM_TWL,738.7669833333333,350.0,2.1107628095238096,True
11:00,11,ADM_ISL,ADM_TWL,591.0135866666667,350.0,1.6886102476190477,True
12:00,12,ADM_ISL,ADM_TWL,664.890285,350.0,1.8996865285714284,True
13:00,13,ADM_ISL,ADM_TWL,664.890285,350.0,1.8996865285714284,True
14:00,14,ADM_ISL,ADM_TWL,591.0135866666667,350.0,1.6886102476190477,True
15:00,15,ADM_ISL,ADM_TWL,664.890285,350.0,1.8996865285714284,True
16:00,16,ADM_ISL,ADM_TWL,812.6436816666667,350.0,2.3218390904761903,True
17:00,17,ADM_ISL,ADM_TWL,1182.0271733333334,350.0,3.3772204952380953,True
18:00,18,ADM_ISL,ADM_TWL,1920.7941566666668,350.0,5.487983304761905,True
19:00,19,ADM_ISL,ADM_TWL,886.5203799999999,350.0,2.532915371428571,True
20:00,20,ADM_ISL,ADM_TWL,591.0135866666667,350.0,1.6886102476190477,True
21:00,21,ADM_ISL,ADM_TWL,517.1368883333333,350.0,1.4775339666666667,True
22:00,22,ADM_ISL,ADM_TWL,443.26018999999997,350.0,1.2664576857142855,True
23:00,23,ADM_ISL,ADM_TWL,295.50679333333335,350.0,0.8443051238095238,True
00:00,0,ADM_ISL,CEN_ISL,148.33419833333335,290.93397478433974,0.5098551946134474,False
01:00,1,ADM_ISL,CEN_ISL,29.666839666666664,313.2798090484974,0.09469757963901874,False
02:00,2,ADM_ISL,CEN_ISL,0.0,312.98299845440494,0.0,False
03:00,3,ADM_ISL,CEN_ISL,0.0,313.35975751923525,0.0,False
04:00,4,ADM_ISL,CEN_ISL,0.0,313.03861741277314,0.0,False
05:00,5,ADM_ISL,CEN_ISL,296.6683966666667,310.0539020389032,0.9568284569740491,False
06:00,6,ADM_ISL,CEN_ISL,890.0051899999999,404.4812807260809,2.200361876827425,False
07:00,7,ADM_ISL,CEN_ISL,2373.3471733333336,491.15626370413685,4.832163099039683,False
08:00,8,ADM_ISL,CEN_ISL,4450.025949999999,510.4199936122644,8.718361360625732,False
09:00,9,ADM_ISL,CEN_ISL,2670.01557,643.9659489233851,4.146206137861586,False
10:00,10,ADM_ISL,CEN_ISL,1483.3419833333332,695.1484431571325,2.133849248940972,False
11:00,11,ADM_ISL,CEN_ISL,1186.6735866666668,701.3149655604258,1.6920693909880955,False
12:00,12,ADM_ISL,CEN_ISL,1335.007785,701.6811109950925,1.9025847554977677,False
13:00,13,ADM_ISL,CEN_ISL,1335.007785,694.6454413892909,1.92185495715625,False
14:00,14,ADM_ISL,CEN_ISL,1186.6735866666668,693.5700278666528,1.7109643424424608,False
15:00,15,ADM_ISL,CEN_ISL,1335.007785,698.2006249326581,1.912069020460648,False
16:00,16,ADM_ISL,CEN_ISL,1631.6761816666665,696.9508400746732,2.3411639499449404,False
17:00,17,ADM_ISL,CEN_ISL,2373.3471733333336,697.0954356846473,3.404623028412699,False
18:00,18,ADM_ISL,CEN_ISL,3856.689156666667,694.0874035989717,5.556489192382716,False
19:00,19,ADM_ISL,CEN_ISL,1780.0103799999997,690.7051282051282,2.5770915942459394,False
20:00,20,ADM_ISL,CEN_ISL,1186.6735866666668,583.363341735686,2.0341929322057615,False
21:00,21,ADM_ISL,CEN_ISL,1038.3393883333333,497.2757271122708,2.088055643421553,False
22:00,22,ADM_ISL,CEN_ISL,890.0051899999999,491.18387909319904,1.8119592842564098,False
23:00,23,ADM_ISL,CEN_ISL,593.3367933333334,439.7247980855519,1.3493366667437643,False
00:00,0,ADM_ISL,WAC_ISL,205.07754500000001,290.93397478433974,0.7048937655081968,False
01:00,1,ADM_ISL,WAC_ISL,41.015509,313.2798090484974,0.13092292517852813,False
02:00,2,ADM_ISL,WAC_ISL,0.0,312.98299845440494,0.0,False
03:00,3,ADM_ISL,WAC_ISL,0.0,313.35975751923525,0.0,False
04:00,4,ADM_ISL,WAC_ISL,0.0,313.03861741277314,0.0,False
05:00,5,ADM_ISL,WAC_ISL,410.15509000000003,310.0539020389032,1.3228509214134545,False
06:00,6,ADM_ISL,WAC_ISL,1230.46527,404.4812807260809,3.0420821151258277,False
07:00,7,ADM_ISL,WAC_ISL,3281.2407200000002,491.15626370413685,6.680645168309524,False
08:00,8,ADM_ISL,WAC_ISL,6152.32635,510.4199936122644,12.053458773156043,False
09:00,9,ADM_ISL,WAC_ISL,3691.39581,643.9659489233851,5.73228416218507,False
10:00,10,ADM_ISL,WAC_ISL,2050.77545,695.1484431571325,2.9501259338020835,False
11:00,11,ADM_ISL,WAC_ISL,1640.6203600000001,701.3149655604258,2.3393488526071433,False
12:00,12,ADM_ISL,WAC_ISL,1845.697905,701.6811109950925,2.630394172051339,False
13:00,13,ADM_ISL,WAC_ISL,1845.697905,694.6454413892909,2.65703594240625,False
14:00,14,ADM_ISL,WAC_ISL,1640.6203600000001,693.5700278666528,2.365471825601191,False
15:00,15,ADM_ISL,WAC_ISL,1845.697905,698.2006249326581,2.6435065210347224,False
16:00,16,ADM_ISL,WAC_ISL,2255.852995,696.9508400746732,3.236746216933036,False
17:00,17,ADM_ISL,WAC_ISL,3281.2407200000002,697.0954356846473,4.707017937619048,False
18:00,18,ADM_ISL,WAC_ISL,5332.016170000001,694.0874035989717,7.682052926407408,False
19:00,19,ADM_ISL,WAC_ISL,2460.93054,690.7051282051282,3.5629249581438516,False
20:00,20,ADM_ISL,WAC_ISL,1640.6203600000001,583.363341735686,2.812347370197531,False
21:00,21,ADM_ISL,WAC_ISL,1435.5428150000002,497.2757271122708,2.8868145713371915,False
22:00,22,ADM_ISL,WAC_ISL,1230.46527,491.18387909319904,2.505101088153846,False
23:00,23,ADM_ISL,WAC_ISL,820.3101800000001,439.7247980855519,1.865508116829932,False
00:00,0,ADM_SIL,ADM_EAL,19.578344166666668,350.0,0.055938126190476195,True
01:00,1,ADM_SIL,ADM_EAL,3.9156688333333336,350.0,0.01118762523809524,True
02:00,2,ADM_SIL,ADM_EAL,0.0,350.0,0.0,True
03:00,3,ADM_SIL,ADM_EAL,0.0,350.0,0.0,True
04:00,4,ADM_SIL,ADM_EAL,0.0,350.0,0.0,True
05:00,5,ADM_SIL,ADM_EAL,39.156688333333335,350.0,0.11187625238095239,True
06:00,6,ADM_SIL,ADM_EAL,117.47006499999999,350.0,0.3356287571428571,True
07:00,7,ADM_SIL,ADM_EAL,313.2535066666667,350.0,0.8950100190476191,True
08:00,8,ADM_SIL,ADM_EAL,587.350325,350.0,1.6781437857142858,True
09:00,9,ADM_SIL,ADM_EAL,352.41019500000004,350.0,1.0068862714285716,True
10:00,10,ADM_SIL,ADM_EAL,195.78344166666668,350.0,0.5593812619047619,True
11:00,11,ADM_SIL,ADM_EAL,156.62675333333334,350.0,0.44750500952380956,True
12:00,12,ADM_SIL,ADM_EAL,176.20509750000002,350.0,0.5034431357142858,True
13:00,13,ADM_SIL,ADM_EAL,176.20509750000002,350.0,0.5034431357142858,True
14:00,14,ADM_SIL,ADM_EAL,156.62675333333334,350.0,0.44750500952380956,True
15:00,15,ADM_SIL,ADM_EAL,176.20509750000002,350.0,0.5034431357142858,True
16:00,16,ADM_SIL,ADM_EAL,215.36178583333333,350.0,0.6153193880952381,True
17:00,17,ADM_SIL,ADM_EAL,313.2535066666667,350.0,0.8950100190476191,True
18:00,18,ADM_SIL,ADM_EAL,509.0369483333334,350.0,1.4543912809523811,True
19:00,19,ADM_SIL,ADM_EAL,234.94012999999998,350.0,0.6712575142857142,True
20:00,20,ADM_SIL,ADM_EAL,156.62675333333334,350.0,0.44750500952380956,True
21:00,21,ADM_SIL,ADM_EAL,137.0484091666667,350.0,0.3915668833333334,True
22:00,22,ADM_SIL,ADM_EAL,117.47006499999999,350.0,0.3356287571428571,True
23:00,23,ADM_SIL,ADM_EAL,78.31337666666667,350.0,0.22375250476190478,True
00:00,0,ADM_SIL,ADM_ISL,21.537531666666666,350.0,0.06153580476190476,True
01:00,1,ADM_SIL,ADM_ISL,4.307506333333333,350.0,0.012307160952380953,True
02:00,2,ADM_SIL,ADM_ISL,0.0,350.0,0.0,True
03:00,3,ADM_SIL,ADM_ISL,0.0,350.0,0.0,True
04:00,4,ADM_SIL,ADM_ISL,0.0,350.0,0.0,True
05:00,5,ADM_SIL,ADM_ISL,43.07506333333333,350.0,0.12307160952380952,True
06:00,6,ADM_SIL,ADM_ISL,129.22519,350.0,0.36921482857142857,True
07:00,7,ADM_SIL,ADM_ISL,344.60050666666666,350.0,0.9845728761904762,True
08:00,8,ADM_SIL,ADM_ISL,646.12595,350.0,1.8460741428571428,True
09:00,9,ADM_SIL,ADM_ISL,387.67557,350.0,1.1076444857142858,True
10:00,10,ADM_SIL,ADM_ISL,215.37531666666666,350.0,0.6153580476190476,True
11:00,11,ADM_SIL,ADM_ISL,172.30025333333333,350.0,0.4922864380952381,True
12:00,12,ADM_SIL,ADM_ISL,193.837785,350.0,0.5538222428571429,True
13:00,13,ADM_SIL,ADM_ISL,193.837785,350.0,0.5538222428571429,True
14:00,14,ADM_SIL,ADM_ISL,172.30025333333333,350.0,0.4922864380952381,True
15:00,15,ADM_SIL,ADM_ISL,193.837785,350.0,0.5538222428571429,True
16:00,16,ADM_SIL,ADM_ISL,236.91284833333333,350.0,0.6768938523809523,True
17:00,17,ADM_SIL,ADM_ISL,344.60050666666666,350.0,0.9845728761904762,True
18:00,18,ADM_SIL,ADM_ISL,559.9758233333334,350.0,1.599930923809524,True
19:00,19,ADM_SIL,ADM_ISL,258.45038,350.0,0.7384296571428571,True
20:00,20,ADM_SIL,ADM_ISL,172.30025333333333,350.0,0.4922864380952381,True
21:00,21,ADM_SIL,ADM_ISL,150.76272166666666,350.0,0.4307506333333333,True
22:00,22,ADM_SIL,ADM_ISL,129.22519,350.0,0.36921482857142857,True
23:00,23,ADM_SIL,ADM_ISL,86.15012666666667,350.0,0.24614321904761904,True
00:00,0,ADM_SIL,ADM_TWL,7.07717,350.0,0.020220485714285714,True
01:00,1,ADM_SIL,ADM_TWL,1.415434,350.0,0.004044097142857143,True
02:00,2,ADM_SIL,ADM_TWL,0.0,350.0,0.0,True
03:00,3,ADM_SIL,ADM_TWL,0.0,350.0,0.0,True
04:00,4,ADM_SIL,ADM_TWL,0.0,350.0,0.0,True
05:00,5,ADM_SIL,ADM_TWL,14.15434,350.0,0.04044097142857143,True
06:00,6,ADM_SIL,ADM_TWL,42.46302,350.0,0.12132291428571429,True
07:00,7,ADM_SIL,ADM_TWL,113.23472,350.0,0.3235277714285714,True
08:00,8,ADM_SIL,ADM_TWL,212.31509999999997,350.0,0.6066145714285713,True
09:00,9,ADM_SIL,ADM_TWL,127.38905999999999,350.0,0.3639687428571428,True
10:00,10,ADM_SIL,ADM_TWL,70.7717,350.0,0.20220485714285713,True
11:00,11,ADM_SIL,ADM_TWL,56.61736,350.0,0.1617638857142857,True
12:00,12,ADM_SIL,ADM_TWL,63.69452999999999,350.0,0.1819843714285714,True
13:00,13,ADM_SIL,ADM_TWL,63.69452999999999,350.0,0.1819843714285714,True
14:00,14,ADM_SIL,ADM_TWL,56.61736,350.0,0.1617638857142857,True
15:00,15,ADM_SIL,ADM_TWL,63.69452999999999,350.0,0.1819843714285714,True
16:00,16,ADM_SIL,ADM_TWL,77.84886999999999,350.0,0.22242534285714283,True
17:00,17,ADM_SIL,ADM_TWL,113.23472,350.0,0.3235277714285714,True
18:00,18,ADM_SIL,ADM_TWL,184.00642,350.0,0.5257326285714286,True
19:00,19,ADM_SIL,ADM_TWL,84.92604,350.0,0.24264582857142858,True
20:00,20,ADM_SIL,ADM_TWL,56.61736,350.0,0.1617638857142857,True
21:00,21,ADM_SIL,ADM_TWL,49.54019,350.0,0.1415434,True
22:00,22,ADM_SIL,ADM_TWL,42.46302,350.0,0.12132291428571429,True
23:00,23,ADM_SIL,ADM_TWL,28.30868,350.0,0.08088194285714286,True
00:00,0,ADM_SIL,OCP_SIL,15.917619166666666,126.8325946130242,0.12550101348342294,False
01:00,1,ADM_SIL,OCP_SIL,3.183523833333333,131.31731565865783,0.024242985910620397,False
02:00,2,ADM_SIL,OCP_SIL,0.0,131.62705667276052,0.0,False
03:00,3,ADM_SIL,OCP_SIL,0.0,131.55833985904462,0.0,False
04:00,4,ADM_SIL,OCP_SIL,0.0,131.76470588235293,0.0,False
05:00,5,ADM_SIL,OCP_SIL,31.835238333333333,124.43353474320242,0.25584130836621144,False
06:00,6,ADM_SIL,OCP_SIL,95.505715,133.92857142857142,0.7131093386666667,False
07:00,7,ADM_SIL,OCP_SIL,254.68190666666666,138.78562577447335,1.835074095357143,False
08:00,8,ADM_SIL,OCP_SIL,477.528575,139.82521847690387,3.4151820408482143,False
09:00,9,ADM_SIL,OCP_SIL,286.51714499999997,173.7265415549598,1.6492422081018516,False
10:00,10,ADM_SIL,OCP_SIL,159.17619166666665,173.10664605873262,0.9195267500744047,False
11:00,11,ADM_SIL,OCP_SIL,127.34095333333333,173.37461300309596,0.7344844272619048,False
12:00,12,ADM_SIL,OCP_SIL,143.25857249999999,172.97297297297297,0.8282136222656249,False
13:00,13,ADM_SIL,OCP_SIL,143.25857249999999,173.50890782339272,0.825655433470982,False
14:00,14,ADM_SIL,OCP_SIL,127.34095333333333,171.73524150268335,0.7414957595138889,False
15:00,15,ADM_SIL,OCP_SIL,143.25857249999999,171.15689381933439,0.8370014745138888,False
16:00,16,ADM_SIL,OCP_SIL,175.09381083333335,172.92846114256307,1.0125216501463294,False
17:00,17,ADM_SIL,OCP_SIL,254.68190666666666,229.5081967213115,1.1096854504761904,False
18:00,18,ADM_SIL,OCP_SIL,413.8580983333333,240.98177761249534,1.7173833741023663,False
19:00,19,ADM_SIL,OCP_SIL,191.01143,216.72240802675583,0.8813644686728396,False
20:00,20,ADM_SIL,OCP_SIL,127.34095333333333,165.89861751152074,0.7675829687037037,False
21:00,21,ADM_SIL,OCP_SIL,111.42333416666666,137.22998729351968,0.8119459628626544,False
22:00,22,ADM_SIL,OCP_SIL,95.505715,137.80918727915196,0.6930286498717948,False
23:00,23,ADM_SIL,OCP_SIL,63.670476666666666,133.91591875295228,0.47545114322163434,False
00:00,0,ADM_TWL,ADM_EAL,56.59866333333333,350.0,0.16171046666666664,True
01:00,1,ADM_TWL,ADM_EAL,11.319732666666665,350.0,0.03234209333333333,True
